amp,duration,temp,fidelity
0.5380818035742377,175.91706315991092,1.607795413905242,0.9555757044970302
0.8049459252474399,10.097364038830774,3.3961778742214124,0.9641274587906316
0.8640676699948214,159.14241917036466,1.3116248821775414,0.8427916240336639
0.9131364597684215,10.47079633476455,3.7418826037588833,0.9654255359711132
0.6872293613027238,197.65968400277808,3.89496995368937,0.8357152343259148
0.6308099154621271,77.32957776363624,0.5393939024824036,0.9966192612534123
0.5862608995403712,165.07755935534252,3.522220404162086,0.9424109565213578
0.8441225043846523,110.28390766064216,0.7902107482865368,0.9604701048698286
0.27151617773883296,190.5130194567606,0.2944108847633815,0.997211893192715
0.4222709165899323,43.74308756689817,2.7419574889829046,0.9757680914955023
0.5802864930862875,90.51950058989449,1.4922250358264573,0.9972918752716172
0.1297322996100871,187.8694520460386,3.3259645173483556,0.9735129617133053
0.3576636211631753,162.23811781873724,3.8237594632396084,0.9854699311233034
0.5176284317769575,27.56729878512546,0.9476859959102852,0.9729506862048036
0.7182809288517292,170.88169259276464,1.9831937720899413,0.8865747765990845
0.36414021650701,15.96116331516672,2.199747346409935,0.961181573935435
0.18045842052699415,192.24269272279992,2.5401921041666577,0.9844106052191183
0.48910446803618357,183.34470540689864,0.6304130899582079,0.9648887902461003
0.8757904108945108,30.874546218134117,1.1315001211740516,0.9889134667168146
0.4532659569806936,57.71437950535218,0.5848171262884365,0.9868345564037165
0.5315546750528146,160.44044195787728,0.34125194273598763,0.9738568669919129
0.8295826073820377,191.5108819775824,1.0677094035177563,0.7590426521004837
0.2469551145319957,36.663127256171904,2.230757738469028,0.9665618855698751
0.3054724279441532,102.07941975279462,3.807683790110937,0.9833028451698906
0.6764335030197584,91.86838531105438,3.3137476758509736,0.9896391094939252
0.15053323824836007,25.341394395592403,1.8578539349155543,0.9558305789948699
0.6554882890884686,84.30794959112255,2.9806406242622607,0.994621745749834
0.7129468071408421,26.077746279190713,0.3480392770575675,0.9797180226644293
0.8773009105700683,16.949816257383034,1.7707825742353902,0.9745761673331174
0.7156048976374952,36.747134301244074,0.39973593759031323,0.9888335558615721
0.6058855356038038,38.52323496810583,1.6796759013584015,0.9851129843062247
